modelid,year,hpwt,size,air,mpd,price,share,firmid,s0,logdif,ownprice_OLS,const,own_const,own_hpwt,own_air,own_mpd,own_size,all_const,all_hpwt,all_air,all_mpd,all_size
DGVIST,88,0.3643264,1.131408,0,2.8762156,9.4015216,2.094e-4,16,0.8916121,-8.356540153073448,-0.8333284088094597,1,22,8.587201,3,64.02706130000001,27.413356999999998,127,55.818665,64,343.5201901,158.309974
FDCRNV,88,0.3969304,1.63525,1,2.1258985,12.8639053,0.0012303,18,0.8916121,-6.585773130443761,-1.14022582628801,1,16,6.654599599999999,9,44.0186045,21.015394,133,57.7186624,57,364.27896400000003,164.204095
FDESCO,88,0.4050405,1.099871,0,3.2513742,6.2172443,0.0041777,18,0.8916121,-5.363270316662693,-0.5510816780656742,1,16,6.6464894999999995,10,42.8931288,21.550773,133,57.7186624,57,364.27896400000003,164.204095
FDFEST,88,0.3385873,0.88796,0,4.7520085,4.8732037,7.451e-4,18,0.8916121,-7.087268013950203,-0.4319491309923036,1,16,6.712942699999999,10,41.3924945,21.762684,133,57.7186624,57,364.27896400000003,164.204095
FDMUST,88,0.3271538,1.241036,0,3.1263214,7.3761623,0.0018322,18,0.8916121,-6.187513741928776,-0.6538054002427994,1,16,6.7243762,10,43.0181816,21.409608,133,57.71866239999999,57,364.27896400000003,164.204095
FDTAUR,88,0.3122831,1.333872,0,2.8762156,10.8495351,0.0040356,18,0.8916121,-5.39787618297566,-0.9616768652858684,1,16,6.7392468999999995,10,43.2682874,21.316772,133,57.7186624,57,364.278964,164.204095
FDTEMP,88,0.3791103,1.18236,0,2.7511628,7.4454776,0.0030716,18,0.8916121,-5.670832574053495,-0.6599493427994119,1,16,6.6724197,10,43.3933402,21.468284,133,57.71866240000001,57,364.27896400000003,164.204095
FDTHUN,88,0.4354588,1.436931,1,2.6261099,11.4953508,0.0012697,18,0.8916121,-6.554250520434138,-1.0189204256968947,1,16,6.6160711999999995,9,43.5183931,21.213713,133,57.71866239999999,57,364.278964,164.204095
HDACCO,88,0.3948429,1.207134,0,3.3764271,9.4463229,0.0038996,3,0.8916121,-5.4321571887547675,-0.8372994889845662,1,4,1.8822394,2,11.7549682,4.697665,145,62.493110099999996,65,395.2920717,180.94994
HDCIVI,88,0.4512016,1.097235,0,4.3768499,7.4344886,0.0024296,3,0.8916121,-5.905304537778345,-0.6589753040986543,1,4,1.8258807,2,10.7545454,4.807563999999999,145,62.493110099999996,65,395.2920717,180.94993999999997
HDPREL,88,0.4123711,1.181788,1,2.8762156,11.4074387,5.66e-4,3,0.8916121,-7.362192373306701,-1.011128107227074,1,4,1.8647112,1,12.2551797,4.723011,145,62.493110099999996,65,395.2920717,180.94993999999997
HYEXCE,88,0.3153989,1.01591,0,2.8762156,4.898563,0.0028469,21,0.8916121,-5.746800489541392,-0.4341969187458861,1,0,0,0,0,0,149,64.4547935,67,407.5472514,185.838829
ISI-MA,88,0.3613836,1.01727,0,4.1267442,6.5756551,1.865e-4,13,0.8916121,-8.472355212426015,-0.5828503549215701,1,1,0.38062279999999993,1,2.5010570999999997,1.125352,148,64.028186,66,403.7956657,184.712117
ISIMPU,88,0.3806228,1.125352,1,2.5010571,11.5207101,7.77e-5,13,0.8916121,-9.347931194136283,-1.0211682134504771,1,1,0.36138359999999997,0,4.126744199999999,1.01727,148,64.028186,66,403.7956657,184.712117
LCCONT,88,0.3858875,1.491077,1,2.1258985,22.043956,5.109e-4,18,0.8916121,-7.464612575173132,-1.9539235837468842,1,16,6.6656425,9,44.0186045,21.159567,133,57.71866240000001,57,364.27896400000003,164.204095
LCMARK,88,0.5965005,1.437852,1,2.1258985,21.1462384,2.427e-4,18,0.8916121,-8.2089603387773291,-1.8743520408629912,1,16,6.455029499999999,9,44.0186045,21.212792,133,57.71866239999999,57,364.27896400000003,164.204095
LCTOWN,88,0.3664794,1.71039,1,2.1258985,19.5486052,0.0013107,18,0.8916121,-6.522469826884384,-1.7327416517088392,1,16,6.685050599999999,9,44.0186045,20.940254,133,57.7186624,57,364.27896400000003,164.204095
MB190D,88,0.3217993,1.15675,1,3.7515856,25.3254438,1.803e-4,9,0.8916121,-8.506164321300613,-2.2447868209170942,1,7,3.7042813000000003,7,13.755813899999998,9.927753,142,60.744111800000006,59,392.9160675,175.770236
MB260E,88,0.4976378,1.28232,1,2.2509514,31.487743,6.75e-5,9,0.8916121,-9.488658853631401,-2.79099829661522,1,7,3.5284428,7,15.256448099999998,9.802183,142,60.74411179999999,59,392.9160675,175.770236
MB300E,88,0.5539906,1.28232,1,2.1258985,36.0777684,2.28e-4,9,0.8916121,-8.271440822555444,-3.1978471797765375,1,7,3.47209,7,15.381500999999998,9.802183,142,60.74411179999999,59,392.9160675,175.770236
MB300S,88,0.4745308,1.452642,1,2.1258985,42.180896,5.74e-5,9,0.8916121,-9.650742148184364,-3.7388138262467323,1,7,3.5515498,7,15.381500999999998,9.631861,142,60.7441118,59,392.9160675,175.770236
MB300S,88,0.469496,1.492077,1,2.1258985,44.5054945,5.2e-5,9,0.8916121,-9.749542732928457,-3.9448606824413566,1,7,3.5565846000000003,7,15.381500999999998,9.592426,142,60.74411179999999,59,392.9160675,175.770236
MB420S,88,0.5173745,1.492077,1,1.8757928,49.1546915,9.16e-5,9,0.8916121,-9.1833551798298,-4.3569543948306055,1,7,3.5087061000000004,7,15.631606699999999,9.592426,142,60.7441118,59,392.9160675,175.770236
MB560S,88,0.5833333,1.492077,1,1.6256871,58.0388842,6.28e-5,9,0.8916121,-9.560831378035733,-5.144428006149822,1,7,3.4427473,7,15.881712399999998,9.592426,142,60.74411179999999,59,392.91606750000005,175.770236
MB560S,88,0.6079183,1.43424,1,1.6256871,64.1166526,1.78e-5,9,0.8916121,-10.821587994211846,-5.683146873730195,1,7,3.4181623,7,15.881712399999998,9.650262999999999,142,60.744111800000006,59,392.91606750000005,175.770236
MCCOUG,88,0.4324992,1.427688,1,2.6261099,11.9475909,0.0010876,18,0.8916121,-6.709057738751569,-1.0590059074909086,1,16,6.6190308,9,43.5183931,21.222956,133,57.71866240000001,57,364.278964,164.204095
MCGRAN,88,0.3918495,1.654625,1,2.1258985,13.6094675,0.0012322,18,0.8916121,-6.584229982929414,-1.206310678105452,1,16,6.6596804999999994,9,44.0186045,20.996019,133,57.71866239999999,57,364.27896400000003,164.204095
MCSABL,88,0.4520504,1.351572,1,2.6261099,11.9568893,0.0012843,18,0.8916121,-6.542817349690874,-1.0598300954475128,1,16,6.5994796,9,43.5183931,21.299072,133,57.71866239999999,57,364.278964,164.204095
MCSCOR,88,0.4443073,1.29548,1,2.1258985,19.6517329,1.025e-4,18,0.8916121,-9.070923652931421,-1.7418826446035616,1,16,6.6072226999999994,9,44.0186045,21.355164,133,57.71866239999999,57,364.27896400000003,164.204095
MCTOPA,88,0.3757669,1.18236,0,2.7511628,7.8808115,9.988e-4,18,0.8916121,-6.794231893104266,-0.6985362994243709,1,16,6.675763099999999,10,43.3933402,21.468284,133,57.7186624,57,364.27896400000003,164.204095
MCTRAC,88,0.4118993,1.0692,0,3.5014799,7.0701606,6.347e-4,18,0.8916121,-7.24763400519746,-0.6266821407744609,1,16,6.6396307,10,42.6430231,21.581444,133,57.7186624,57,364.27896400000003,164.204095
MCXR4T,88,0.5997258,1.21312,1,2.5010571,16.1158073,6.19e-5,18,0.8916121,-9.575266271819334,-1.4284666488442546,1,16,6.4518042,9,43.6434459,21.437524,133,57.7186624,57,364.278964,164.204095
MTCORD,88,0.3695926,1.13142,0,3.0012685,8.9340659,6.38e-5,10,0.8916121,-9.54503326115914,-0.7918942525905438,1,4,1.6690368999999998,1,11.7549683,4.542405,145,62.73156289999999,66,395.66723020000006,181.180914
MTGALA,88,0.3317073,1.226613,1,2.1258985,13.989011,2.222e-4,10,0.8916121,-8.297208574304355,-1.2399525069907862,1,4,1.7069222,0,12.6303383,4.447212,145,62.73156289999999,66,395.6672302,181.180914
MTMIRA,88,0.3866348,1.117557,0,4.0016913,7.057481,1.292e-4,10,0.8916121,-8.839424860161383,-0.6255582513295501,1,4,1.6519947,1,10.754545499999999,4.556268,145,62.7315629,66,395.6672302,181.180914
MTPREC,88,0.3068592,1.015279,0,3.3764271,6.169907,2.339e-4,10,0.8916121,-8.245892777919751,-0.5468858129105768,1,4,1.7317703,1,11.3798097,4.658545999999999,145,62.73156289999999,66,395.6672302,181.180914
MTSTAR,88,0.6438356,1.182956,0,2.2509514,14.0735418,3.25e-5,10,0.8916121,-10.219546362174194,-1.2474451151085393,1,4,1.3947938999999998,1,12.5052854,4.490869,145,62.7315629,66,395.6672302,181.180914
MZ323,88,0.3813953,1.099656,0,3.5014799,5.874049,9.784e-4,4,0.8916121,-6.814867867136922,-0.5206616667709191,1,3,1.3400492000000002,1,8.3785412,3.661234,146,63.0487479,66,398.54344590000005,182.09384899999998
MZ626,88,0.4247104,1.192345,0,3.0012685,8.8748943,7.148e-4,4,0.8916121,-7.128783668224611,-0.7866494233626121,1,3,1.2967341000000001,1,8.8787526,3.568545,146,63.0487479,66,398.54344590000005,182.093849
MZ929,88,0.4814138,1.291839,1,2.3760042,16.0185968,2.799e-4,4,0.8916121,-8.066354054988476,-1.4198501424178298,1,3,1.2400307000000002,0,9.5040169,3.469051,146,63.0487479,66,398.5434459,182.09384899999998
MZMX6,88,0.433925,1.17705,0,3.0012685,8.9594252,8.65e-5,4,0.8916121,-9.240642037572051,-0.7941420403441263,1,3,1.2875195000000001,1,8.8787526,3.58384,146,63.048747899999995,66,398.54344590000005,182.09384899999998
NI200S,88,0.3822394,1.153692,0,2.8762156,10.0583263,3.436e-4,2,0.8916121,-7.861308261399784,-0.8915460079212432,1,5,1.9763650999999998,2,14.005919700000002,5.758470000000001,144,62.411587899999994,65,393.5413317,179.942577
NI300Z,88,0.5214918,1.179423,1,2.1258985,17.454776,2.085e-4,2,0.8916121,-8.36084741027103,-1.5471496348214042,1,5,1.8371126999999998,1,14.756236800000002,5.7327390000000005,144,62.411587899999994,65,393.5413317,179.94257699999997
NIMAXI,88,0.5032051,1.20631,1,2.2509514,14.5384615,8.02e-4,2,0.8916121,-7.01367784364337,-1.2886544863474643,1,5,1.8553993999999998,1,14.631183900000002,5.705852,144,62.411587899999994,65,393.5413317,179.942577
NIPULS,88,0.2889447,1.100565,0,3.2513742,9.8469992,4.774e-4,2,0.8916121,-7.532431737605155,-0.8728144787630997,1,5,2.0696597999999997,2,13.6307611,5.811597000000001,144,62.4115879,65,393.5413317,179.942577
NISENT,88,0.3125,1.089802,0,3.6265328,7.1842773,0.0014541,2,0.8916121,-6.418644019990444,-0.6367971723699407,1,5,2.0461044999999998,2,13.255602500000002,5.822360000000001,144,62.4115879,65,393.5413317,179.942577
NISTAN,88,0.3502235,1.18237,0,2.7511628,9.3905325,5.027e-4,2,0.8916121,-7.480792880811355,-0.8323543612449412,1,5,2.008381,2,14.130972500000002,5.729792000000001,144,62.4115879,65,393.54133170000006,179.942577
ODCALA,88,0.3859787,1.196172,0,2.8762156,8.7235841,0.0011431,19,0.8916121,-6.659287302478152,-0.7732376488044768,1,39,16.4327593,16,105.29450310000001,51.31436,110,47.9514544,51,302.2527483,134.344207
ODCIER,88,0.3585803,1.322585,0,3.0012685,9.8529163,0.0025572,19,0.8916121,-5.8541182626173125,-0.8733389563676361,1,39,16.4601577,16,105.16945020000001,51.187947,110,47.9514544,51,302.2527483,134.34420699999998
ODCUTL,88,0.4225828,1.36391,0,2.3760042,10.8588335,0.0012515,19,0.8916121,-6.568688340638055,-0.9625010532424725,1,39,16.3961552,16,105.79471450000001,51.146622,110,47.9514544,51,302.2527483,134.34420699999998
ODDELT,88,0.4813864,1.421212,1,2.3760042,12.2552832,0.0017042,19,0.8916121,-6.259935380116029,-1.0862790177034005,1,39,16.337351599999998,15,105.79471450000001,51.08932,110,47.951454399999996,51,302.2527483,134.34420699999998
ODFIRE,88,0.3779924,1.1453,0,3.1263214,7.8571429,9.85e-5,19,0.8916121,-9.110729903331842,-0.6964383712787028,1,39,16.4407456,16,105.04439730000001,51.365232,110,47.9514544,51,302.2527483,134.344207
ODREG9,88,0.5,1.421212,1,2.1258985,15.2113271,7.901e-4,19,0.8916121,-7.028626931781196,-1.3482956852562262,1,39,16.318738,15,106.0448202,51.08932,110,47.9514544,51,302.2527483,134.34420699999998
ODSUPC,88,0.4402516,1.432,0,2.2509514,11.1267963,0.0012515,19,0.8916121,-6.568688340638055,-0.9862526355123179,1,39,16.3784864,16,105.9197673,51.078531999999996,110,47.9514544,51,302.2527483,134.344207
ODTORO,88,0.4904875,1.3275,1,2.3760042,17.4116653,1.604e-4,19,0.8916121,-8.623115756077471,-1.543328405390451,1,39,16.3282505,15,105.79471450000001,51.183032,110,47.9514544,51,302.2527483,134.344207
PG505,88,0.4181185,1.277028,1,2.3760042,13.0980558,7.16e-5,14,0.8916121,-9.429691377543286,-1.1609803670835064,1,0,0,0,0,0,149,64.3520739,66,408.0474628,185.577711
PLCARA,88,0.3585197,1.25868,0,2.8762156,9.0101437,1.39e-4,16,0.8916121,-8.766312518379193,-0.7986376069875304,1,22,8.5930077,3,64.02706130000001,27.286085,127,55.818664999999996,64,343.5201901,158.309974
PLCOLT,88,0.3315456,1.07653,0,4.0016913,6.4446323,8.606e-4,16,0.8916121,-6.943156631105385,-0.5712368070207964,1,22,8.6199818,3,62.90158560000001,27.468235,127,55.818665,64,343.5201901,158.309974
PLGRAN,88,0.3914989,1.518132,0,2.1258985,10.2510566,1.434e-4,16,0.8916121,-8.735148523344366,-0.9086291611661786,1,22,8.5600285,3,64.7773784,27.026632999999997,127,55.818664999999996,64,343.52019010000004,158.30997399999998
PLHORI,88,0.4179775,1.090176,0,3.1263214,5.0710059,6.586e-4,16,0.8916121,-7.210670081567621,-0.44948184533345986,1,22,8.5335499,3,63.77695550000001,27.454589,127,55.818664999999996,64,343.52019010000004,158.30997399999998
PLRELI,88,0.3742455,1.17876,0,3.1263214,5.9129332,0.0011834,16,0.8916121,-6.62463952126729,-0.524108269341489,1,22,8.5772819,3,63.77695550000001,27.366004999999998,127,55.818664999999996,64,343.52019010000004,158.30997399999998
PLSUND,88,0.3930818,1.155541,0,3.1263214,6.9103973,9.611e-4,16,0.8916121,-6.832707989680645,-0.6125211036317978,1,22,8.5584456,3,63.77695550000001,27.389224,127,55.818664999999996,64,343.52019010000004,158.309974
PS911,88,0.7764877,1.09785,1,2.2509514,36.1200338,3.19e-5,12,0.8916121,-10.238180441719086,-3.2015934838354148,1,3,2.0350325999999996,3,7.0029599000000005,3.5685700000000002,146,61.9586721,63,401.1695557,182.188319
PS924S,88,0.5779078,1.119807,1,2.5010571,21.0777684,2.5e-5,12,0.8916121,-10.481910626641683,-1.8682830236784553,1,3,2.2336124999999996,3,6.7528542,3.5466130000000007,146,61.958672099999994,63,401.1695557,182.18831899999998
PS928S,88,0.9015692,1.287663,1,2.0008457,55.2831784,1.54e-5,12,0.8916121,-10.966418942090302,-4.900168829054382,1,3,1.9099510999999998,3,7.2530656,3.3787570000000002,146,61.9586721,63,401.1695557,182.18831899999998
PS944,88,0.5555556,1.1611,1,2.5010571,24.5984784,4.01e-5,12,0.8916121,-10.009410117197362,-2.1803503450128607,1,3,2.2559647,3,6.7528542,3.50532,146,61.958672099999994,63,401.1695557,182.18831899999998
PT6000,88,0.3517588,1.35936,0,3.0012685,9.4666103,0.0010549000000000001,19,0.8916121,-6.739585196822121,-0.8390977156419277,1,39,16.4669792,16,105.16945020000001,51.151171999999995,110,47.9514544,51,302.2527483,134.34420699999998
PTBONN,88,0.4580153,1.438588,1,2.3760042,11.9180051,0.0011601,19,0.8916121,-6.644524964228523,-1.0563834928769429,1,39,16.3607227,15,105.79471450000001,51.071943999999995,110,47.9514544,51,302.2527483,134.34420699999998
PTFIER,88,0.3773585,1.12539,0,3.0012685,7.6069315,2.598e-4,19,0.8916121,-8.140874347273385,-0.6742602306862281,1,39,16.4413795,16,105.16945020000001,51.385141999999995,110,47.9514544,51,302.2527483,134.34420699999998
PTFIRE,88,0.4352031,1.361844,0,2.1258985,9.2975486,6.301e-4,19,0.8916121,-7.2549079145618744,-0.8241124905426607,1,39,16.3835349,16,106.0448202,51.148688,110,47.9514544,51,302.2527483,134.344207
PTGRAN,88,0.3816199,1.180375,0,2.8762156,8.5114117,0.0024993,19,0.8916121,-5.877020479860911,-0.7544311942742564,1,39,16.4371181,16,105.29450310000001,51.330157,110,47.951454399999996,51,302.2527483,134.34420699999998
PTGRAN,88,0.4279131,1.37811,0,2.5010571,10.5993238,0.0011042,19,0.8916121,-6.69391008165994,-0.9394987335571549,1,39,16.3908249,16,105.66966160000001,51.132422,110,47.9514544,51,302.2527483,134.344207
PTLEMA,88,0.348892,1.132668,0,3.7515856,6.6990702,6.898e-4,19,0.8916121,-7.164384751007144,-0.5937895744736542,1,39,16.469846,16,104.41913310000001,51.377863999999995,110,47.95145439999999,51,302.2527483,134.344207
PTSAFA,88,0.3407155,1.705743,1,2.1258985,12.2730347,7.16e-5,19,0.8916121,-9.429691377543286,-1.0878524682445323,1,39,16.478022499999998,15,106.0448202,50.804789,110,47.9514544,51,302.2527483,134.34420699999998
PTSUNB,88,0.4057481,1.18105,0,3.3764271,7.1842773,9.218e-4,19,0.8916121,-6.874458171223476,-0.6367971723699407,1,39,16.4129899,16,104.79429160000001,51.329482,110,47.9514544,51,302.2527483,134.34420699999998
SA900,88,0.4021938,1.226925,1,2.6261099,13.0777684,6.56e-5,11,0.8916121,-9.51721075555984,-1.1591821404261446,1,1,0.4136334,1,2.6261099,1.2623859999999998,148,63.95436519999999,65,405.1712472,184.365428
SA9000,88,0.4136334,1.262386,1,2.6261099,19.7269653,3.87e-5,11,0.8916121,-10.04494685147415,-1.7485510647647104,1,1,0.4021938,1,2.6261099,1.2269249999999998,148,63.954365200000005,65,405.1712472,184.365428
SBDL,88,0.4054054,1.141884,0,3.1263214,7.6035503,3.705e-4,5,0.8916121,-7.7859330067737424,-0.6739605291979215,1,3,1.1901913,0,10.8795984,3.1780799999999996,146,63.17459569999999,67,396.4175472,182.534775
SBDLSW,88,0.3829787,1.156272,0,3.1263214,8.1107354,7.08e-4,5,0.8916121,-7.138342357816164,-0.7189162044957229,1,3,1.212618,0,10.8795984,3.1636919999999997,146,63.174595700000005,67,396.4175472,182.534775
SBJUST,88,0.3987915,0.840768,0,4.6269556,4.8140321,2.942e-4,5,0.8916121,-8.016526643342548,-0.426704301764372,1,3,1.1968052,0,9.378964200000002,3.479196,146,63.1745957,67,396.41754720000006,182.534775
SBXT,88,0.4084211,1.18104,0,3.1263214,8.6179205,1.516e-4,5,0.8916121,-8.679540978301613,-0.7638718797935244,1,3,1.1871756,0,10.8795984,3.1389239999999994,146,63.1745957,67,396.4175472,182.534775
TYCAMR,88,0.4275093,1.22007,0,2.7511628,9.2121724,0.0022984,1,0.8916121,-5.960817943844805,-0.8165449481890699,1,6,2.8061922999999998,2,17.257294,6.8527260000000005,143,61.5364908,65,390.41501020000004,178.781943
TYCELL,88,0.4720854,1.156887,0,2.7511628,9.465765,7.145e-4,1,0.8916121,-7.129203454139962,-0.839022790269851,1,6,2.7616161999999997,2,17.257294,6.915909,143,61.5364908,65,390.41501020000004,178.78194299999998
TYCORO,88,0.4077934,1.110356,0,3.1263214,7.5215554,0.0017031,1,0.8916121,-6.260581052665094,-0.6666926971963983,1,6,2.8259081999999998,2,16.882135400000003,6.962440000000001,143,61.536490799999996,65,390.41501020000004,178.781943
TYCRES,88,0.46875,1.24887,1,2.2509514,17.1174979,1.529e-4,1,0.8916121,-8.67100233857487,-1.5172541099949466,1,6,2.7649516,1,17.7575054,6.823926,143,61.536490799999996,65,390.4150102,178.78194299999998
TYMR2,88,0.4893617,1.02008,0,3.0012685,10.8267117,8.6700000000000007e-05,1,0.8916121,-9.238332567723388,-0.9596538536485159,1,6,2.7443399,2,17.007188300000003,7.052716,143,61.536490799999996,65,390.41501020000004,178.78194299999998
TYSUPR,88,0.5782018,1.249653,1,2.2509514,17.9966188,2.111e-4,1,0.8916121,-8.34845449665561,-1.5951772858293924,1,6,2.6554998,1,17.7575054,6.823143,143,61.536490799999996,65,390.4150102,178.781943
TYTERC,88,0.39,1.06688,0,3.8766385,5.8309383,0.0011274,1,0.8916121,-6.673117075862409,-0.5168404373399659,1,6,2.8437015999999997,2,16.131818300000003,7.005916,143,61.536490799999996,65,390.4150102,178.78194299999998
VV740,88,0.3888131,1.305612,1,2.7511628,18.1318681,4.835e-4,6,0.8916121,-7.519735136616535,-1.6071654605905494,1,3,1.2523738,3,7.002959799999999,3.892023,146,63.129005500000005,63,400.66934440000006,181.657104
VV760,88,0.4379342,1.305612,1,2.1258985,26.3736264,1.259e-4,6,0.8916121,-8.865298510459583,-2.337695221850807,1,3,1.2032527000000002,3,7.628224099999999,3.892023,146,63.1290055,63,400.6693444,181.657104
VV780,88,0.4250953,1.308384,1,2.1258985,31.9442096,1.81e-5,6,0.8916121,-10.804874513238104,-2.831458405269618,1,3,1.2160916000000002,3,7.628224099999999,3.889251,146,63.129005500000005,63,400.6693444,181.657104
VVDL,88,0.3893443,1.278027,1,2.7511628,14.0194421,4.266e-4,6,0.8916121,-7.6449396454726335,-1.2426498469768286,1,3,1.2518426000000002,3,7.002959799999999,3.919608,146,63.12900549999999,63,400.66934440000006,181.65710399999998
VWCABR,88,0.3992902,0.989026,0,3.0012685,12.2147084,1.378e-4,7,0.8916121,-8.774983092930327,-1.0826825643886773,1,8,3.5802499,4,22.009302499999997,9.206131,141,60.790652300000005,63,385.41289600000005,176.659582
VWFOX,88,0.369863,1.02942,0,3.1263214,5.8241758,6.133e-4,7,0.8916121,-7.281932238877946,-0.5162410254995916,1,8,3.6096771,4,21.884249599999997,9.165737,141,60.790652300000005,63,385.41289600000005,176.659582
VWGOLF,88,0.4526935,1.04438,0,3.1263214,7.3541843,1.174e-4,7,0.8916121,-8.93519954411589,-0.6518573228412845,1,8,3.5268466,4,21.884249599999997,9.150777,141,60.790652300000005,63,385.41289600000005,176.659582
VWJETT,88,0.4506438,1.124635,0,3.1263214,7.7852916,5.497e-4,7,0.8916121,-7.39141377664327,-0.6900696437420993,1,8,3.5288963,4,21.884249599999997,9.070522,141,60.790652300000005,63,385.41289600000005,176.65958199999997
VWQUAN,88,0.4157218,1.20624,1,2.3760042,14.8140321,3.27e-5,7,0.8916121,-10.213411373606677,-1.3130804058297605,1,8,3.5638183,3,22.634566799999998,8.988917,141,60.7906523,63,385.412896,176.659582
VWSCIR,88,0.5378225,1.073736,0,2.7511628,11.9103973,4.04e-5,7,0.8916121,-10.00195666654278,-1.055709155664492,1,8,3.4417176,4,22.2594082,9.121421,141,60.7906523,63,385.41289600000005,176.659582
