model,group,year,month,i,xt,xt1,odometer,xtmxt1,bxt,bxt1,xtchange,frag
5329,4,78,9,0,119346,125332,125332,5986,24,26,2,2
5329,4,78,10,0,125332,130842,130842,5510,26,27,1,1
5329,4,78,11,0,130842,136358,136358,5516,27,28,1,1
5329,4,78,12,0,136358,142455,142455,6097,28,29,1,1
5329,4,79,1,0,142455,146237,146237,3782,29,30,1,1
5329,4,79,2,0,146237,152275,152275,6038,30,31,1,1
5329,4,79,3,0,152275,158212,158212,5937,31,32,1,1
5329,4,79,4,0,158212,161957,161957,3745,32,33,1,1
5329,4,79,5,0,161957,167672,167672,5715,33,34,1,1
5329,4,79,6,0,167672,171610,171610,3938,34,35,1,1
5329,4,79,7,0,171610,175526,175526,3916,35,36,1,1
5329,4,79,8,0,175526,179520,179520,3994,36,36,0,0
5329,4,79,9,0,179520,183546,183546,4026,36,37,1,1
5329,4,79,10,0,183546,187108,187108,3562,37,38,1,1
5329,4,79,11,0,187108,190619,190619,3511,38,39,1,1
5329,4,79,12,0,190619,194225,194225,3606,39,39,0,0
5329,4,80,1,0,194225,198766,198766,4541,39,40,1,1
5329,4,80,2,0,198766,202087,202087,3321,40,41,1,1
5329,4,80,3,0,202087,206434,206434,4347,41,42,1,1
5329,4,80,4,0,206434,209369,209369,2935,42,42,0,0
5329,4,80,5,0,209369,210416,210416,1047,42,43,1,1
5329,4,80,6,0,210416,213802,213802,3386,43,43,0,0
5329,4,80,7,0,213802,217941,217941,4139,43,44,1,1
5329,4,80,8,0,217941,221085,221085,3144,44,45,1,1
5329,4,80,9,0,221085,223410,223410,2325,45,45,0,0
5329,4,80,10,0,223410,226144,226144,2734,45,46,1,1
5329,4,80,11,0,226144,229525,229525,3381,46,46,0,0
5329,4,80,12,0,229525,232083,232083,2558,46,47,1,1
5329,4,81,1,0,232083,235491,235491,3408,47,48,1,1
5329,4,81,2,0,235491,238395,238395,2904,48,48,0,0
5329,4,81,3,0,238395,241627,241627,3232,48,49,1,1
5329,4,81,4,0,241627,244313,244313,2686,49,49,0,0
5329,4,81,5,0,244313,246381,246381,2068,49,50,1,1
5329,4,81,6,0,246381,250193,250193,3812,50,51,1,1
5329,4,81,7,0,250193,252708,252708,2515,51,51,0,0
5329,4,81,8,0,252708,254242,254242,1534,51,51,0,0
5329,4,81,9,0,254242,255720,255720,1478,51,52,1,1
5329,4,81,10,0,255720,256823,256823,1103,52,52,0,0
5329,4,81,11,1,256823,867,258267,-255956,52,1,0,0
5329,4,81,12,0,867,3092,260492,2225,1,1,0,0
5329,4,82,1,0,3092,5608,263008,2516,1,2,1,1
5329,4,82,2,0,5608,7255,264655,1647,2,2,0,0
5329,4,82,3,0,7255,10206,267606,2951,2,3,1,1
5329,4,82,4,0,10206,12901,270301,2695,3,3,0,0
5329,4,82,5,0,12901,15116,272516,2215,3,4,1,1
5329,4,82,6,0,15116,15116,272516,0,4,4,0,0
5329,4,82,7,0,15116,15116,272516,0,4,4,0,0
5329,4,82,8,0,15116,15116,272516,0,4,4,0,0
5329,4,82,9,0,15116,16128,273528,1012,4,4,0,0
5329,4,82,10,0,16128,18902,276302,2774,4,4,0,0
5329,4,82,11,0,18902,22688,280088,3786,4,5,1,1
5329,4,82,12,0,22688,24604,282004,1916,5,5,0,0
5329,4,83,1,0,24604,27208,284608,2604,5,6,1,1
5329,4,83,2,0,27208,29381,286781,2173,6,6,0,0
5329,4,83,3,0,29381,29721,287121,340,6,6,0,0
5329,4,83,4,0,29721,32545,289945,2824,6,7,1,1
5329,4,83,5,0,32545,34757,292157,2212,7,7,0,0
5329,4,83,6,0,34757,36977,294377,2220,7,8,1,1
5329,4,83,7,0,36977,39977,297377,3e3,8,8,0,0
5329,4,83,8,0,39977,42771,300171,2794,8,9,1,1
5329,4,83,9,0,42771,44673,302073,1902,9,9,0,0
5329,4,83,10,0,44673,45871,303271,1198,9,10,1,1
5329,4,83,11,0,45871,47338,304738,1467,10,10,0,0
5329,4,83,12,0,47338,50226,307626,2888,10,11,1,1
5329,4,84,1,0,50226,51889,309289,1663,11,11,0,0
5329,4,84,2,0,51889,53256,310656,1367,11,11,0,0
5329,4,84,3,0,53256,55301,312701,2045,11,12,1,1
5329,4,84,4,0,55301,57178,314578,1877,12,12,0,0
5329,4,84,5,0,57178,59288,316688,2110,12,12,0,0
5329,4,84,6,0,59288,62783,320183,3495,12,13,1,1
5329,4,84,7,0,62783,63982,321382,1199,13,13,0,0
5329,4,84,8,0,63982,65925,323325,1943,13,14,1,1
5329,4,84,9,0,65925,67769,325169,1844,14,14,0,0
5329,4,84,10,0,67769,69695,327095,1926,14,14,0,0
5329,4,84,11,0,69695,71942,329342,2247,14,15,1,1
5329,4,84,12,0,71942,74105,331505,2163,15,15,0,0
5329,4,85,1,0,74105,76378,333778,2273,15,16,1,1
5329,4,85,2,0,76378,78285,335685,1907,16,16,0,0
5329,4,85,3,0,78285,80183,337583,1898,16,17,1,1
5329,4,85,4,0,80183,82277,339677,0,17,17,0,0
5330,4,75,8,0,0,1914,1914,1914,1,1,0,0
5330,4,75,9,0,1914,1914,1914,0,1,1,0,0
5330,4,75,10,0,1914,6753,6753,4839,1,2,1,1
5330,4,75,11,0,6753,7787,7787,1034,2,2,0,0
5330,4,75,12,0,7787,10979,10979,3192,2,3,1,1
5330,4,76,1,0,10979,13715,13715,2736,3,3,0,0
5330,4,76,2,0,13715,16304,16304,2589,3,4,1,1
5330,4,76,3,0,16304,19041,19041,2737,4,4,0,0
5330,4,76,4,0,19041,21054,21054,2013,4,5,1,1
5330,4,76,5,0,21054,23030,23030,1976,5,5,0,0
5330,4,76,6,0,23030,24120,24120,1090,5,5,0,0
5330,4,76,7,0,24120,25365,25365,1245,5,6,1,1
5330,4,76,8,0,25365,27003,27003,1638,6,6,0,0
5330,4,76,9,0,27003,29012,29012,2009,6,6,0,0
5330,4,76,10,0,29012,33113,33113,4101,6,7,1,1
5330,4,76,11,0,33113,37443,37443,4330,7,8,1,1
5330,4,76,12,0,37443,40468,40468,3025,8,9,1,1
5330,4,77,1,0,40468,44410,44410,3942,9,9,0,0
5330,4,77,2,0,44410,47759,47759,3349,9,10,1,1
5330,4,77,3,0,47759,52047,52047,4288,10,11,1,1
5330,4,77,4,0,52047,55208,55208,3161,11,12,1,1
5330,4,77,5,0,55208,57410,57410,2202,12,12,0,0
5330,4,77,6,0,57410,58843,58843,1433,12,12,0,0
5330,4,77,7,0,58843,60459,60459,1616,12,13,1,1
5330,4,77,8,0,60459,63041,63041,2582,13,13,0,0
5330,4,77,9,0,63041,64331,64331,1290,13,13,0,0
5330,4,77,10,0,64331,65544,65544,1213,13,14,1,1
5330,4,77,11,0,65544,66363,66363,819,14,14,0,0
5330,4,77,12,0,66363,68080,68080,1717,14,14,0,0
5330,4,78,1,0,68080,69381,69381,1301,14,14,0,0
5330,4,78,2,0,69381,71427,71427,2046,14,15,1,1
5330,4,78,3,0,71427,73020,73020,1593,15,15,0,0
5330,4,78,4,0,73020,74893,74893,1873,15,15,0,0
5330,4,78,5,0,74893,76687,76687,1794,15,16,1,1
5330,4,78,6,0,76687,78174,78174,1487,16,16,0,0
5330,4,78,7,0,78174,79191,79191,1017,16,16,0,0
5330,4,78,8,0,79191,81621,81621,2430,16,17,1,1
5330,4,78,9,0,81621,87184,87184,5563,17,18,1,1
5330,4,78,10,0,87184,93663,93663,6479,18,19,1,1
5330,4,78,11,0,93663,98164,98164,4501,19,20,1,1
5330,4,78,12,0,98164,103242,103242,5078,20,21,1,1
5330,4,79,1,0,103242,108179,108179,4937,21,22,1,1
5330,4,79,2,0,108179,113161,113161,4982,22,23,1,1
5330,4,79,3,0,113161,119582,119582,6421,23,24,1,1
5330,4,79,4,0,119582,125511,125511,5929,24,26,2,2
5330,4,79,5,0,125511,129808,129808,4297,26,26,0,0
5330,4,79,6,0,129808,134389,134389,4581,26,27,1,1
5330,4,79,7,0,134389,139420,139420,5031,27,28,1,1
5330,4,79,8,0,139420,143372,143372,3952,28,29,1,1
5330,4,79,9,0,143372,146648,146648,3276,29,30,1,1
5330,4,79,10,0,146648,151177,151177,4529,30,31,1,1
5330,4,79,11,0,151177,154510,154510,3333,31,31,0,0
5330,4,79,12,0,154510,157418,157418,2908,31,32,1,1
5330,4,80,1,0,157418,161939,161939,4521,32,33,1,1
5330,4,80,2,0,161939,166114,166114,4175,33,34,1,1
5330,4,80,3,0,166114,170156,170156,4042,34,35,1,1
5330,4,80,4,0,170156,173627,173627,3471,35,35,0,0
5330,4,80,5,0,173627,174166,174166,539,35,35,0,0
5330,4,80,6,0,174166,176873,176873,2707,35,36,1,1
5330,4,80,7,0,176873,179312,179312,2439,36,36,0,0
5330,4,80,8,0,179312,183397,183397,4085,36,37,1,1
5330,4,80,9,0,183397,185875,185875,2478,37,38,1,1
5330,4,80,10,0,185875,188352,188352,2477,38,38,0,0
5330,4,80,11,0,188352,190935,190935,2583,38,39,1,1
5330,4,80,12,0,190935,193343,193343,2408,39,39,0,0
5330,4,81,1,0,193343,195923,195923,2580,39,40,1,1
5330,4,81,2,0,195923,198741,198741,2818,40,40,0,0
5330,4,81,3,0,198741,200668,200668,1927,40,41,1,1
5330,4,81,4,0,200668,204478,204478,3810,41,41,0,0
5330,4,81,5,0,204478,206883,206883,2405,41,42,1,1
5330,4,81,6,0,206883,210074,210074,3191,42,43,1,1
5330,4,81,7,0,210074,213289,213289,3215,43,43,0,0
5330,4,81,8,0,213289,216565,216565,3276,43,44,1,1
5330,4,81,9,0,216565,219638,219638,3073,44,44,0,0
5330,4,81,10,0,219638,222221,222221,2583,44,45,1,1
5330,4,81,11,0,222221,225399,225399,3178,45,46,1,1
5330,4,81,12,0,225399,227634,227634,2235,46,46,0,0
5330,4,82,1,0,227634,230226,230226,2592,46,47,1,1
5330,4,82,2,0,230226,231453,231453,1227,47,47,0,0
5330,4,82,3,0,231453,233494,233494,2041,47,47,0,0
5330,4,82,4,0,233494,235739,235739,2245,47,48,1,1
5330,4,82,5,0,235739,238423,238423,2684,48,48,0,0
5330,4,82,6,0,238423,240696,240696,2273,48,49,1,1
5330,4,82,7,0,240696,243823,243823,3127,49,49,0,0
5330,4,82,8,0,243823,245249,245249,1426,49,50,1,1
5330,4,82,9,0,245249,247615,247615,2366,50,50,0,0
5330,4,82,10,0,247615,249710,249710,2095,50,50,0,0
5330,4,82,11,0,249710,252295,252295,2585,50,51,1,1
5330,4,82,12,0,252295,254350,254350,2055,51,51,0,0
5330,4,83,1,0,254350,256163,256163,1813,51,52,1,1
5330,4,83,2,0,256163,258252,258252,2089,52,52,0,0
5330,4,83,3,0,258252,259395,259395,1143,52,52,0,0
5330,4,83,4,0,259395,261688,261688,2293,52,53,1,1
5330,4,83,5,0,261688,263494,263494,1806,53,53,0,0
5330,4,83,6,0,263494,265739,265739,2245,53,54,1,1
5330,4,83,7,0,265739,266670,266670,931,54,54,0,0
5330,4,83,8,0,266670,269197,269197,2527,54,54,0,0
5330,4,83,9,0,269197,271159,271159,1962,54,55,1,1
5330,4,83,10,0,271159,273014,273014,1855,55,55,0,0
5330,4,83,11,0,273014,274514,274514,1500,55,55,0,0
5330,4,83,12,0,274514,276927,276927,2413,55,56,1,1
5330,4,84,1,0,276927,279428,279428,2501,56,56,0,0
5330,4,84,2,0,279428,281049,281049,1621,56,57,1,1
5330,4,84,3,0,281049,282968,282968,1919,57,57,0,0
5330,4,84,4,0,282968,284770,284770,1802,57,57,0,0
5330,4,84,5,0,284770,286447,286447,1677,57,58,1,1
5330,4,84,6,0,286447,289529,289529,3082,58,58,0,0
5330,4,84,7,0,289529,292266,292266,2737,58,59,1,1
5330,4,84,8,0,292266,294345,294345,2079,59,59,0,0
5330,4,84,9,0,294345,296505,296505,2160,59,60,1,1
5330,4,84,10,0,296505,298285,298285,1780,60,60,0,0
5330,4,84,11,0,298285,300443,300443,2158,60,61,1,1
5330,4,84,12,0,300443,302478,302478,2035,61,61,0,0
5330,4,85,1,0,302478,305009,305009,2531,61,62,1,1
5330,4,85,2,0,305009,306988,306988,1979,62,62,0,0
5330,4,85,3,0,306988,308699,308699,1711,62,62,0,0
5330,4,85,4,0,308699,310910,310910,0,62,63,1,1
5331,4,75,8,0,0,1978,1978,1978,1,1,0,0
5331,4,75,9,0,1978,1978,1978,0,1,1,0,0
5331,4,75,10,0,1978,5570,5570,3592,1,2,1,1
5331,4,75,11,0,5570,8486,8486,2916,2,2,0,0
5331,4,75,12,0,8486,11735,11735,3249,2,3,1,1
5331,4,76,1,0,11735,13366,13366,1631,3,3,0,0
5331,4,76,2,0,13366,14916,14916,1550,3,3,0,0
5331,4,76,3,0,14916,16765,16765,1849,3,4,1,1
5331,4,76,4,0,16765,18795,18795,2030,4,4,0,0
5331,4,76,5,0,18795,20698,20698,1903,4,5,1,1
5331,4,76,6,0,20698,23195,23195,2497,5,5,0,0
5331,4,76,7,0,23195,26406,26406,3211,5,6,1,1
5331,4,76,8,0,26406,29750,29750,3344,6,6,0,0
5331,4,76,9,0,29750,32815,32815,3065,6,7,1,1
5331,4,76,10,0,32815,37008,37008,4193,7,8,1,1
5331,4,76,11,0,37008,42211,42211,5203,8,9,1,1
5331,4,76,12,0,42211,47340,47340,5129,9,10,1,1
5331,4,77,1,0,47340,52138,52138,4798,10,11,1,1
5331,4,77,2,0,52138,56666,56666,4528,11,12,1,1
5331,4,77,3,0,56666,61914,61914,5248,12,13,1,1
5331,4,77,4,0,61914,65456,65456,3542,13,14,1,1
5331,4,77,5,0,65456,70291,70291,4835,14,15,1,1
5331,4,77,6,0,70291,75081,75081,4790,15,16,1,1
5331,4,77,7,0,75081,78049,78049,2968,16,16,0,0
5331,4,77,8,0,78049,82546,82546,4497,16,17,1,1
5331,4,77,9,0,82546,86918,86918,4372,17,18,1,1
5331,4,77,10,0,86918,91851,91851,4933,18,19,1,1
5331,4,77,11,0,91851,96847,96847,4996,19,20,1,1
5331,4,77,12,0,96847,100927,100927,4080,20,21,1,1
5331,4,78,1,0,100927,105931,105931,5004,21,22,1,1
5331,4,78,2,0,105931,109486,109486,3555,22,22,0,0
5331,4,78,3,0,109486,113820,113820,4334,22,23,1,1
5331,4,78,4,0,113820,118994,118994,5174,23,24,1,1
5331,4,78,5,0,118994,123362,123362,4368,24,25,1,1
5331,4,78,6,0,123362,127193,127193,3831,25,26,1,1
5331,4,78,7,0,127193,131685,131685,4492,26,27,1,1
5331,4,78,8,0,131685,136801,136801,5116,27,28,1,1
5331,4,78,9,0,136801,142491,142491,5690,28,29,1,1
5331,4,78,10,0,142491,148626,148626,6135,29,30,1,1
5331,4,78,11,0,148626,154221,154221,5595,30,31,1,1
5331,4,78,12,0,154221,160214,160214,5993,31,33,2,2
5331,4,79,1,0,160214,165380,165380,5166,33,34,1,1
5331,4,79,2,0,165380,169773,169773,4393,34,34,0,0
5331,4,79,3,0,169773,174742,174742,4969,34,35,1,1
5331,4,79,4,0,174742,177187,177187,2445,35,36,1,1
5331,4,79,5,0,177187,181011,181011,3824,36,37,1,1
5331,4,79,6,0,181011,184523,184523,3512,37,37,0,0
5331,4,79,7,0,184523,186916,186916,2393,37,38,1,1
5331,4,79,8,0,186916,189794,189794,2878,38,38,0,0
5331,4,79,9,0,189794,192513,192513,2719,38,39,1,1
5331,4,79,10,0,192513,194986,194986,2473,39,39,0,0
5331,4,79,11,0,194986,199715,199715,4729,39,40,1,1
5331,4,79,12,0,199715,204062,204062,4347,40,41,1,1
5331,4,80,1,0,204062,207643,207643,3581,41,42,1,1
5331,4,80,2,0,207643,211109,211109,3466,42,43,1,1
5331,4,80,3,0,211109,216280,216280,5171,43,44,1,1
5331,4,80,4,0,216280,218705,218705,2425,44,44,0,0
5331,4,80,5,0,218705,219110,219110,405,44,44,0,0
5331,4,80,6,0,219110,221790,221790,2680,44,45,1,1
5331,4,80,7,0,221790,224525,224525,2735,45,45,0,0
5331,4,80,8,0,224525,227716,227716,3191,45,46,1,1
5331,4,80,9,0,227716,230663,230663,2947,46,47,1,1
5331,4,80,10,0,230663,233143,233143,2480,47,47,0,0
5331,4,80,11,0,233143,236700,236700,3557,47,48,1,1
5331,4,80,12,0,236700,239868,239868,3168,48,48,0,0
5331,4,81,1,0,239868,242462,242462,2594,48,49,1,1
5331,4,81,2,0,242462,246688,246688,4226,49,50,1,1
5331,4,81,3,0,246688,249759,249759,3071,50,50,0,0
5331,4,81,4,0,249759,253111,253111,3352,50,51,1,1
5331,4,81,5,0,253111,255523,255523,2412,51,52,1,1
5331,4,81,6,0,255523,257584,257584,2061,52,52,0,0
5331,4,81,7,0,257584,260323,260323,2739,52,53,1,1
5331,4,81,8,0,260323,263794,263794,3471,53,53,0,0
5331,4,81,9,0,263794,266302,266302,2508,53,54,1,1
5331,4,81,10,0,266302,268845,268845,2543,54,54,0,0
5331,4,81,11,0,268845,271393,271393,2548,54,55,1,1
5331,4,81,12,0,271393,275854,275854,4461,55,56,1,1
5331,4,82,1,0,275854,278601,278601,2747,56,56,0,0
5331,4,82,2,0,278601,279954,279954,1353,56,56,0,0
5331,4,82,3,0,279954,282059,282059,2105,56,57,1,1
5331,4,82,4,0,282059,283919,283919,1860,57,57,0,0
5331,4,82,5,0,283919,286432,286432,2513,57,58,1,1
5331,4,82,6,0,286432,289625,289625,3193,58,58,0,0
5331,4,82,7,0,289625,292157,292157,2532,58,59,1,1
5331,4,82,8,0,292157,294574,294574,2417,59,59,0,0
5331,4,82,9,0,294574,297035,297035,2461,59,60,1,1
5331,4,82,10,0,297035,299253,299253,2218,60,60,0,0
5331,4,82,11,0,299253,301885,301885,2632,60,61,1,1
5331,4,82,12,0,301885,303883,303883,1998,61,61,0,0
5331,4,83,1,0,303883,306540,306540,2657,61,62,1,1
5331,4,83,2,0,306540,308728,308728,2188,62,62,0,0
5331,4,83,3,0,308728,310385,310385,1657,62,63,1,1
5331,4,83,4,0,310385,312539,312539,2154,63,63,0,0
5331,4,83,5,0,312539,314098,314098,1559,63,63,0,0
5331,4,83,6,0,314098,316602,316602,2504,63,64,1,1
5331,4,83,7,0,316602,319555,319555,2953,64,64,0,0
5331,4,83,8,0,319555,322074,322074,2519,64,65,1,1
5331,4,83,9,0,322074,324153,324153,2079,65,65,0,0
5331,4,83,10,0,324153,325595,325595,1442,65,66,1,1
5331,4,83,11,0,325595,327450,327450,1855,66,66,0,0
5331,4,83,12,0,327450,329774,329774,2324,66,66,0,0
5331,4,84,1,0,329774,332612,332612,2838,66,67,1,1
5331,4,84,2,1,332612,558,334358,-332054,67,1,0,0
5331,4,84,3,0,558,2956,336756,2398,1,1,0,0
5331,4,84,4,0,2956,5299,339099,2343,1,2,1,1
5331,4,84,5,0,5299,7725,341525,2426,2,2,0,0
5331,4,84,6,0,7725,9600,343400,1875,2,2,0,0
5331,4,84,7,0,9600,12408,346208,2808,2,3,1,1
5331,4,84,8,0,12408,15608,349408,3200,3,4,1,1
5331,4,84,9,0,15608,18381,352181,2773,4,4,0,0
5331,4,84,10,0,18381,21571,355371,3190,4,5,1,1
5331,4,84,11,0,21571,24479,358279,2908,5,5,0,0
5331,4,84,12,0,24479,27272,361072,2793,5,6,1,1
5331,4,85,1,0,27272,30753,364553,3481,6,7,1,1
5331,4,85,2,0,30753,33181,366981,2428,7,7,0,0
5331,4,85,3,0,33181,35181,368981,2e3,7,8,1,1
5331,4,85,4,0,35181,37126,370926,0,8,8,0,0
5332,4,75,8,0,0,432,432,432,1,1,0,0
5332,4,75,9,0,432,432,432,0,1,1,0,0
5332,4,75,10,0,432,5527,5527,5095,1,2,1,1
5332,4,75,11,0,5527,7298,7298,1771,2,2,0,0
5332,4,75,12,0,7298,9206,9206,1908,2,2,0,0
5332,4,76,1,0,9206,10963,10963,1757,2,3,1,1
5332,4,76,2,0,10963,13368,13368,2405,3,3,0,0
5332,4,76,3,0,13368,16223,16223,2855,3,4,1,1
5332,4,76,4,0,16223,19257,19257,3034,4,4,0,0
5332,4,76,5,0,19257,21697,21697,2440,4,5,1,1
5332,4,76,6,0,21697,24464,24464,2767,5,5,0,0
5332,4,76,7,0,24464,27144,27144,2680,5,6,1,1
5332,4,76,8,0,27144,29955,29955,2811,6,6,0,0
5332,4,76,9,0,29955,33372,33372,3417,6,7,1,1
5332,4,76,10,0,33372,37657,37657,4285,7,8,1,1
5332,4,76,11,0,37657,43094,43094,5437,8,9,1,1
5332,4,76,12,0,43094,47837,47837,4743,9,10,1,1
5332,4,77,1,0,47837,52209,52209,4372,10,11,1,1
5332,4,77,2,0,52209,56062,56062,3853,11,12,1,1
5332,4,77,3,0,56062,59972,59972,3910,12,12,0,0
5332,4,77,4,0,59972,64158,64158,4186,12,13,1,1
5332,4,77,5,0,64158,68264,68264,4106,13,14,1,1
5332,4,77,6,0,68264,73335,73335,5071,14,15,1,1
5332,4,77,7,0,73335,78417,78417,5082,15,16,1,1
5332,4,77,8,0,78417,83547,83547,5130,16,17,1,1
5332,4,77,9,0,83547,88523,88523,4976,17,18,1,1
5332,4,77,10,0,88523,93003,93003,4480,18,19,1,1
5332,4,77,11,0,93003,97610,97610,4607,19,20,1,1
5332,4,77,12,0,97610,102384,102384,4774,20,21,1,1
5332,4,78,1,0,102384,107681,107681,5297,21,22,1,1
5332,4,78,2,0,107681,111923,111923,4242,22,23,1,1
5332,4,78,3,0,111923,117333,117333,5410,23,24,1,1
5332,4,78,4,0,117333,121281,121281,3948,24,25,1,1
5332,4,78,5,0,121281,125817,125817,4536,25,26,1,1
5332,4,78,6,0,125817,129855,129855,4038,26,26,0,0
5332,4,78,7,0,129855,134839,134839,4984,26,27,1,1
5332,4,78,8,0,134839,139450,139450,4611,27,28,1,1
5332,4,78,9,0,139450,144326,144326,4876,28,29,1,1
5332,4,78,10,0,144326,149035,149035,4709,29,30,1,1
5332,4,78,11,0,149035,153326,153326,4291,30,31,1,1
5332,4,78,12,0,153326,158641,158641,5315,31,32,1,1
5332,4,79,1,0,158641,163052,163052,4411,32,33,1,1
5332,4,79,2,0,163052,167918,167918,4866,33,34,1,1
5332,4,79,3,0,167918,173057,173057,5139,34,35,1,1
5332,4,79,4,0,173057,176899,176899,3842,35,36,1,1
5332,4,79,5,1,176899,4288,181788,-172611,36,1,0,0
5332,4,79,6,0,4288,7868,185368,3580,1,2,1,1
5332,4,79,7,0,7868,11851,189351,3983,2,3,1,1
5332,4,79,8,0,11851,15243,192743,3392,3,4,1,1
5332,4,79,9,0,15243,18891,196391,3648,4,4,0,0
5332,4,79,10,0,18891,22016,199516,3125,4,5,1,1
5332,4,79,11,0,22016,25561,203061,3545,5,6,1,1
5332,4,79,12,0,25561,29220,206720,3659,6,6,0,0
5332,4,80,1,0,29220,33314,210814,4094,6,7,1,1
5332,4,80,2,0,33314,37059,214559,3745,7,8,1,1
5332,4,80,3,0,37059,41595,219095,4536,8,9,1,1
5332,4,80,4,0,41595,45733,223233,4138,9,10,1,1
5332,4,80,5,0,45733,46771,224271,1038,10,10,0,0
5332,4,80,6,0,46771,49980,227480,3209,10,10,0,0
5332,4,80,7,0,49980,52724,230224,2744,10,11,1,1
5332,4,80,8,0,52724,55042,232542,2318,11,12,1,1
5332,4,80,9,0,55042,57828,235328,2786,12,12,0,0
5332,4,80,10,0,57828,60407,237907,2579,12,13,1,1
5332,4,80,11,0,60407,62945,240445,2538,13,13,0,0
5332,4,80,12,0,62945,65242,242742,2297,13,14,1,1
5332,4,81,1,0,65242,68467,245967,3225,14,14,0,0
5332,4,81,2,0,68467,71638,249138,3171,14,15,1,1
5332,4,81,3,0,71638,74556,252056,2918,15,15,0,0
5332,4,81,4,0,74556,75481,252981,925,15,16,1,1
5332,4,81,5,0,75481,76999,254499,1518,16,16,0,0
5332,4,81,6,0,76999,78639,256139,1640,16,16,0,0
5332,4,81,7,0,78639,80177,257677,1538,16,17,1,1
5332,4,81,8,0,80177,81420,258920,1243,17,17,0,0
5332,4,81,9,0,81420,82338,259838,918,17,17,0,0
5332,4,81,10,0,82338,84929,262429,2591,17,17,0,0
5332,4,81,11,0,84929,87752,265252,2823,17,18,1,1
5332,4,81,12,0,87752,89761,267261,2009,18,18,0,0
5332,4,82,1,0,89761,92163,269663,2402,18,19,1,1
5332,4,82,2,0,92163,93807,271307,1644,19,19,0,0
5332,4,82,3,0,93807,96539,274039,2732,19,20,1,1
5332,4,82,4,0,96539,99301,276801,2762,20,20,0,0
5332,4,82,5,0,99301,102605,280105,3304,20,21,1,1
5332,4,82,6,0,102605,105053,282553,2448,21,22,1,1
5332,4,82,7,0,105053,107565,285065,2512,22,22,0,0
5332,4,82,8,0,107565,110030,287530,2465,22,23,1,1
5332,4,82,9,0,110030,112186,289686,2156,23,23,0,0
5332,4,82,10,0,112186,114575,292075,2389,23,23,0,0
5332,4,82,11,0,114575,117102,294602,2527,23,24,1,1
5332,4,82,12,0,117102,118845,296345,1743,24,24,0,0
5332,4,83,1,0,118845,121194,298694,2349,24,25,1,1
5332,4,83,2,0,121194,123160,300660,1966,25,25,0,0
5332,4,83,3,0,123160,125031,302531,1871,25,26,1,1
5332,4,83,4,0,125031,127412,304912,2381,26,26,0,0
5332,4,83,5,0,127412,128606,306106,1194,26,26,0,0
5332,4,83,6,0,128606,130639,308139,2033,26,27,1,1
5332,4,83,7,0,130639,132357,309857,1718,27,27,0,0
5332,4,83,8,0,132357,134457,311957,2100,27,27,0,0
5332,4,83,9,0,134457,136275,313775,1818,27,28,1,1
5332,4,83,10,0,136275,137957,315457,1682,28,28,0,0
5332,4,83,11,0,137957,139780,317280,1823,28,28,0,0
5332,4,83,12,0,139780,142802,320302,3022,28,29,1,1
5332,4,84,1,0,142802,146721,324221,3919,29,30,1,1
5332,4,84,2,0,146721,148375,325875,1654,30,30,0,0
5332,4,84,3,0,148375,150696,328196,2321,30,31,1,1
5332,4,84,4,0,150696,152696,330196,2e3,31,31,0,0
5332,4,84,5,0,152696,153972,331472,1276,31,31,0,0
5332,4,84,6,0,153972,157254,334754,3282,31,32,1,1
5332,4,84,7,0,157254,159282,336782,2028,32,32,0,0
5332,4,84,8,0,159282,162135,339635,2853,32,33,1,1
5332,4,84,9,0,162135,164121,341621,1986,33,33,0,0
5332,4,84,10,0,164121,166831,344331,2710,33,34,1,1
5332,4,84,11,0,166831,168848,346348,2017,34,34,0,0
5332,4,84,12,0,168848,171336,348836,2488,34,35,1,1
5332,4,85,1,0,171336,173604,351104,2268,35,35,0,0
5332,4,85,2,0,173604,175490,352990,1886,35,36,1,1
5332,4,85,3,0,175490,177928,355428,2438,36,36,0,0
5332,4,85,4,0,177928,180159,357659,0,36,37,1,1
5333,4,75,8,0,0,871,871,871,1,1,0,0
5333,4,75,9,0,871,871,871,0,1,1,0,0
5333,4,75,10,0,871,4733,4733,3862,1,1,0,0
5333,4,75,11,0,4733,6786,6786,2053,1,2,1,1
5333,4,75,12,0,6786,10061,10061,3275,2,3,1,1
5333,4,76,1,0,10061,12544,12544,2483,3,3,0,0
5333,4,76,2,0,12544,14259,14259,1715,3,3,0,0
5333,4,76,3,0,14259,16174,16174,1915,3,4,1,1
5333,4,76,4,0,16174,17339,17339,1165,4,4,0,0
5333,4,76,5,0,17339,18307,18307,968,4,4,0,0
5333,4,76,6,0,18307,19741,19741,1434,4,4,0,0
5333,4,76,7,0,19741,22418,22418,2677,4,5,1,1
5333,4,76,8,0,22418,26267,26267,3849,5,6,1,1
5333,4,76,9,0,26267,28409,28409,2142,6,6,0,0
5333,4,76,10,0,28409,32314,32314,3905,6,7,1,1
5333,4,76,11,0,32314,35709,35709,3395,7,8,1,1
5333,4,76,12,0,35709,39692,39692,3983,8,8,0,0
5333,4,77,1,0,39692,43677,43677,3985,8,9,1,1
5333,4,77,2,0,43677,47239,47239,3562,9,10,1,1
5333,4,77,3,0,47239,52644,52644,5405,10,11,1,1
